id,created_at,updated_at,serialNo,batch,vesselName,loadPort,vesselSailingDate,blDate,quantity,netBl,tmVariationQty,baseUnitOfMeasure,plant,dischargePort,customerName,vessArrivalDt,norTenderedDate,norAcceptedDate,dischargeCommensementDate,dischargeCompletionDate,daysTaken,demurrageRate,arrivalPort,arrPortDesc,expectedArrivalDat,loadPortName,customsOutOfCharg,fullDetailOcc,edrmPermissionLett,materialCode,dischargeRate,settleUnsettle,settleUnsettleStatus,layDateToStart,laytimeToCompleteAsPerAgreedDiscR,tentativeLaytimeCalculationTime,tentatvLaytimeRate,qtyHeader,countryId,countryName,uniqueVesselId,customerNo,compositeKey,vesselArrivelTime,time,startTime,dischargeCommensementTime,dischargeCompletionTime,norAcceptedTime,norTenderedTime,layTimeToStart,endTime,actualLaytime,berthingTime,deductionPeriod
f4b0b77a-b3b7-4438-86dd-c3db8d209bab,51:29.0,34:36.9,1,I201617517,MV CHRISTINA IV,19,00:00.0,00:00.0,19456,19456,0,MTS,5206,AEL-NAVLAKHI-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,2,7900,5206,AEL-NAVLAKHI-EXBOND,00:00.0,TANJUNG PEMANCHINGAN ANCHORAGE,,,,S20010105,11000,,,,1.77,-736396.3,-5817530859,19456,ID,INDONESIA,1000003122,113025,1|I201617517|1000003122,03:00:00,22:50:00,00:00:00,08:30:00,01:50:00,00:00:00,03:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
a17d3d14-3882-4fbc-9876-c3fe48ff639b,51:29.0,34:36.9,1,I202223122,MV STAR EUROPE,4,00:00.0,00:00.0,20000,20000,0,MTS,5230,AEL-DHAMRA-EXBOND,KAHALGAON SUPER THERMAL POWER,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,4,34000,5230,AEL-DHAMRA-EXBOND,00:00.0,SAMARINDA ANCHORAGE,,,,S20010105,35000,2,Unsettled,00:00.0,4.54,1.12,18961.8,158740,ID,INDONESIA,1000005368,200036,1|I202223122|1000005368,09:36:00,23:24:00,00:00:00,23:00:00,09:00:00,00:00:00,09:36:00,23:00:00,00:00:00,00:00:00,00:00:00,00:00:00
1a31f5e3-45c1-4612-80ae-c45ccf96ff67,51:29.0,34:36.9,1,I202223314,MV SCARLETT,19,00:00.0,00:00.0,90000,90000,0,MTS,5203,AEL-DAHEJ-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,4,0,5203,AEL-DAHEJ-EXBOND,00:00.0,TANJUNG PEMANCHINGAN ANCHORAGE,,,,S20010105,30000,1,Settled,00:00.0,3,-0.49,0,90000,ID,INDONESIA,1000005720,113025,1|I202223314|1000005720,16:10:00,16:50:00,00:00:00,21:15:00,09:00:00,00:00:00,16:10:00,21:15:00,00:00:00,00:00:00,00:00:00,00:00:00
db193653-37b9-4f73-bd38-c45d63652f32,51:29.0,34:36.9,1,S202324128,MV YASA UNITY,5212,00:00.0,00:00.0,73195,0,0,MTS,5212,AEL-PARADIP-EXBOND,NLC TAMILNADU POWER LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,3,12000,5212,AEL-PARADIP-EXBOND,00:00.0,,,,,S20010113,30000,1,Settled,00:00.0,2.44,0.35,2098.8,73195,,,1000006679,115772,1|S202324128|1000006679,11:30:00,14:15:00,00:00:00,20:25:00,01:45:00,00:00:00,11:30:00,23:30:00,00:00:00,00:00:00,00:00:00,00:00:00
b9ad1073-64f6-4046-9ef3-c470bdbed1e7,51:29.0,34:36.9,1,I202324483,MV SHI DAI 1,23,00:00.0,00:00.0,18000,18000,0,MTS,5211,AEL-HALDIA-EXBOND,FARAKKA SUPER THERMAL POWER STATION,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,5,11750,5211,AEL-HALDIA-EXBOND,00:00.0,"TARAKAN A,INDONESIA",,,,S20010105,0,1,Settled,00:00.0,0,-1.74,-20445,32000,ID,INDONESIA,1000006643,200035,1|I202324483|1000006643,06:36:00,12:54:00,00:00:00,21:15:00,19:30:00,00:00:00,06:36:00,21:15:00,00:00:00,00:00:00,00:00:00,04:30:00
1b6a4b84-141c-4d5e-9ce8-c475aa427776,51:29.0,34:36.9,1,I202425058,MV ADMIRAL JIMMU,53,00:00.0,00:00.0,34543.92,34543.92,0,MTS,5231,AEL-KRISHNAPATNAM-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,2,17250,5231,AEL-KRISHNAPATNAM-EXBOND,00:00.0,TCM MAPUTO,,,,S20010105,20000,,,00:00.0,1.73,0.07,579.6,34543.92,ZA,SOUTH AFRICA,1000006912,113025,1|I202425058|1000006912,10:18:00,20:12:00,00:00:00,14:45:00,06:30:00,00:00:00,10:18:00,14:45:00,00:00:00,00:00:00,00:00:00,00:00:00
9c595073-c132-42f3-b5be-c482d04b9e2d,51:29.0,34:36.9,1,I202223437,MV URJA,12,00:00.0,00:00.0,82500,82500,0,MTS,5201,AEL-MUNDRA-EXBOND,TANDA THERMAL POWER STATION,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,3,11000,5201,AEL-MUNDRA-EXBOND,00:00.0,TANJUNG BARA COAL TERMINAL,,,,S20010105,40000,1,Settled,00:00.0,4.13,1.23,6737.5,165000,ID,INDONESIA,1000005905,202134,1|I202223437|1000005905,13:30:00,08:30:00,00:00:00,00:30:00,22:00:00,00:00:00,13:30:00,00:30:00,00:00:00,00:00:00,00:00:00,00:00:00
d0ff065e-57e7-4b69-a927-c488cfa1957b,51:29.0,34:36.9,1,I202324484,MV CAPE KOURIAN,4,00:00.0,00:00.0,78805,78805,0,MTS,5231,AEL-KRISHNAPATNAM-EXBOND,MAHARASHTRA STATE POWER GENERATION,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,2,117000,5231,AEL-KRISHNAPATNAM-EXBOND,00:00.0,SAMARINDA ANCHORAGE,,,,S20010105,25000,,,00:00.0,3.15,1.28,75008.7,78805,ID,INDONESIA,1000006660,200053,1|I202324484|1000006660,07:40:00,07:05:00,00:00:00,14:45:00,14:45:00,00:00:00,07:40:00,14:45:00,00:00:00,00:00:00,00:00:00,03:10:00
bd53d399-3553-4261-8782-c49ac751d05a,51:29.0,34:36.9,1,I202223181,MV TRUE CARDINAL,43,00:00.0,00:00.0,0,105000,0,MTS,5203,AEL-DAHEJ-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,16,13000,5203,AEL-DAHEJ-EXBOND,00:00.0,TANAH KUNING ANCHORAGE,,,,S20010105,30000,1,Settled,00:00.0,3.5,0.51,3315,105000,ID,INDONESIA,1000005520,113025,1|I202223181|1000005520,01:30:00,07:30:00,00:00:00,09:10:00,09:00:00,00:00:00,01:30:00,09:10:00,00:00:00,00:00:00,00:00:00,00:00:00
7211fcf4-7318-4aaa-b6a9-c4ad974aabe2,51:29.0,34:36.9,1,I201819215,MV MINERAL BRUGGE,6,00:00.0,00:00.0,50855,0,0,MTS,5206,AEL-NAVLAKHI-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,6,19500,5206,AEL-NAVLAKHI-EXBOND,00:00.0,"MUARA PANTAI ANCHORAGE, BERAU REGENCY",,,,S20010105,11000,,,,4.62,-736980,-14371110133,50855,ID,INDONESIA,1000003691,113025,1|I201819215|1000003691,05:15:00,09:45:00,00:00:00,18:25:00,15:00:00,00:00:00,05:15:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
a5469335-ec0a-4722-8fcc-c4bc543db061,35:21.0,35:42.8,1,I24250581A,MV FRONTIER GARLAND,4,00:00.0,00:00.0,84225,84225,0,MTS,5234,AEL-HAZIRA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,6,9327,5234,AEL-HAZIRA-EXBOND,00:00.0,SAMARINDA ANCHORAGE,,,,S20010105,25000,,,00:00.0,3.37,0.31,1441.02,84225,ID,INDONESIA,1000007543,113025,1|I24250581A|1000007543,08:00:00,22:06:00,00:00:00,04:36:00,06:06:00,00:00:00,08:00:00,04:36:00,00:00:00,00:00:00,00:00:00,00:00:00
beed8f96-4d92-4637-a2df-c4bda777a8d9,51:29.0,34:36.9,2,I202223390,MV ANDROS BEAUTY,6,00:00.0,00:00.0,60000,0,0,MTS,5203,AEL-DAHEJ-EXBOND,NTPC LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,2,0,5203,AEL-DAHEJ-EXBOND,00:00.0,"MUARA PANTAI ANCHORAGE, BERAU REGENCY",,,,S20010105,30000,1,Settled,00:00.0,2,-0.12,0,60000,ID,INDONESIA,1000005890,205987,2|I202223390|1000005890,04:45:00,07:45:00,00:00:00,09:40:00,12:30:00,00:00:00,04:45:00,09:40:00,00:00:00,00:00:00,00:00:00,00:00:00
3641c04c-9371-43b5-83d9-c4ef28005110,51:29.0,34:36.9,1,H202223006,MV SEA PEGASUS,0,,00:00.0,22000,22000,0,MTS,5231,AEL-KRISHNAPATNAM-EXBOND,ARJAS STEEL PVT LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,3,0,5231,AEL-KRISHNAPATNAM-EXBOND,00:00.0,,,,,S20010105,0,,,,0,-738294.6,0,40760,,,1000005437,116096,1|H202223006|1000005437,18:18:00,21:12:00,00:00:00,23:55:00,15:30:00,00:00:00,18:18:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
22fb7dc7-5599-4426-82e8-c4ff1a043625,51:29.0,34:36.9,1,I202223144,MV FURIOUS,31,00:00.0,00:00.0,160320,160320,0,MTS,5224,AEL-GANGAVARAM-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,,00:00.0,00:00.0,14,27000,5224,AEL-GANGAVARAM-EXBOND,00:00.0,ABBOT POINT,,,,S20010105,35000,1,Settled,00:00.0,4.58,-0.45,-12133.8,160320,AU,AUSTRALIA,1000005380,113025,1|I202223144|1000005380,04:18:00,00:42:00,00:00:00,04:15:00,05:00:00,00:00:00,04:18:00,04:15:00,00:00:00,00:00:00,00:00:00,00:00:00
ba9d3555-a91d-4851-a458-c514a4f713bb,51:29.0,34:36.9,1,I202122247,MV JAG ALAIA,0,00:00.0,00:00.0,63318,78318,0,MTS,5224,AEL-GANGAVARAM-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,4,38500,5224,AEL-GANGAVARAM-EXBOND,00:00.0,,,,,S20010105,0,,,00:00.0,0,-3.3,-127050,63318,,,1000004953,113025,1|I202122247|1000004953,03:14:00,11:00:00,00:00:00,09:10:00,15:30:00,00:00:00,04:30:00,09:10:00,00:00:00,00:00:00,00:00:00,23:40:00
52d37e18-a9b8-4631-8d87-c51864881a3b,51:29.0,34:36.9,1,I202223211,MV CAPE AROLA,19,00:00.0,00:00.0,80000,80000,0,MTS,5224,AEL-GANGAVARAM-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,,00:00.0,00:00.0,8,18000,5224,AEL-GANGAVARAM-EXBOND,00:00.0,TANJUNG PEMANCHINGAN ANCHORAGE,,,,S20010105,35000,1,Settled,00:00.0,2.29,-0.54,-9797.4,80000,ID,INDONESIA,1000005555,113025,1|I202223211|1000005555,07:35:00,05:15:00,00:00:00,17:30:00,13:30:00,00:00:00,08:15:00,17:30:00,00:00:00,00:00:00,00:00:00,00:00:00
9f8923ff-a624-4480-a366-c528e5d5aaba,51:29.0,34:36.9,1,I201819419,MV XING XI HAI,0,00:00.0,00:00.0,59700,0,0,MTS,5201,AEL-MUNDRA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,11,10000,5201,AEL-MUNDRA-EXBOND,00:00.0,,,,,S20010105,0,,,,0,-737117.75,-7371177700,59700,,,1000003841,113025,1|I201819419|1000003841,08:30:00,10:00:00,00:00:00,16:30:00,18:30:00,00:00:00,08:30:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
1feb3ad3-9877-4745-aea4-c53ef49af8a0,51:29.0,34:36.9,1,I202122133,MV CAPE SUPPLIER,4,00:00.0,00:00.0,50000,50000,0,MTS,5206,AEL-NAVLAKHI-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,5,32000,5206,AEL-NAVLAKHI-EXBOND,00:00.0,SAMARINDA ANCHORAGE,,,,S20010105,0,,,00:00.0,0,-3.84,-122880,50000,ID,INDONESIA,1000004807,113025,1|I202122133|1000004807,09:10:00,21:20:00,00:00:00,10:25:00,06:30:00,00:00:00,09:10:00,10:25:00,00:00:00,00:00:00,00:00:00,00:00:00
c19be834-0fbe-4a1b-9aa9-c54e7204830b,51:29.0,34:36.9,2,B202223154,MV AQUABRIDGE,31,00:00.0,00:00.0,165000,165000,0,MTS,5224,AEL-GANGAVARAM-EXBOND,NTPC LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,9,150000,5224,AEL-GANGAVARAM-EXBOND,00:00.0,ABBOT POINT,,,,S20010105,35000,,,00:00.0,4.71,-0.11,-15855,165000,AU,AUSTRALIA,1000005660,18772,2|B202223154|1000005660,17:10:00,10:48:00,00:00:00,09:15:00,05:00:00,00:00:00,18:12:00,09:15:00,00:00:00,00:00:00,00:00:00,00:00:00
4582b933-24b8-4daf-85d8-c55ae388ebac,51:29.0,34:36.9,2,H202223060,MV ILLAWARRA FORTUNE,0,00:00.0,00:00.0,7500,7500,0,MTS,5231,AEL-KRISHNAPATNAM-EXBOND,A ONE STEEL AND ALLOYS PVT LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,3,0,5231,AEL-KRISHNAPATNAM-EXBOND,00:00.0,,,,,S20010105,0,,,,0,-738457.5,0,63000,,,1000005676,116515,2|H202223060|1000005676,08:00:00,04:40:00,00:00:00,12:30:00,12:40:00,00:00:00,08:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
85cc9d2a-f696-4a79-afd0-c575e7623351,51:29.0,34:36.9,1,I202425119,MV AN LI,16,00:00.0,00:00.0,164758,164758,0,MTS,5231,AEL-KRISHNAPATNAM-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,7,17000,5231,AEL-KRISHNAPATNAM-EXBOND,00:00.0,RICHARDS BAY COAL TERMINAL,,,,S20010105,30000,,,00:00.0,5.49,0.02,186.15,164758,ZA,SOUTH AFRICA,1000007013,113025,1|I202425119|1000007013,22:18:00,12:12:00,00:00:00,21:15:00,10:30:00,00:00:00,22:18:00,21:15:00,00:00:00,00:00:00,00:00:00,02:00:00
7bea69e3-3ddd-4007-aca5-c579116d7d0f,51:29.0,34:36.9,1,I202122141,MV DENSA LION,0,00:00.0,00:00.0,53400,53400,0,MTS,5234,AEL-HAZIRA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,2,33500,5234,AEL-HAZIRA-EXBOND,00:00.0,,,,,S20010105,0,,,00:00.0,0,-1.66,-55610,53400,,,1000004814,113025,1|I202122141|1000004814,13:15:00,04:15:00,00:00:00,01:42:00,17:30:00,00:00:00,13:15:00,01:42:00,00:00:00,00:00:00,00:00:00,00:00:00
790849e1-e116-4fbb-a3f5-c581a7b5a2ec,51:29.0,34:36.9,1,I202223101,MV GOLDEN ANASTASIA,19,00:00.0,00:00.0,74680,74680,0,MTS,5201,AEL-MUNDRA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,16,33000,5201,AEL-MUNDRA-EXBOND,00:00.0,TANJUNG PEMANCHINGAN ANCHORAGE,,,,S20010105,0,1,Settled,00:00.0,0,-1.53,-50490,78730,ID,INDONESIA,1000005255,113025,1|I202223101|1000005255,08:00:00,12:00:00,00:00:00,07:10:00,20:00:00,00:00:00,08:00:00,07:10:00,00:00:00,00:00:00,00:00:00,00:00:00
5360959e-f979-4dcc-8c33-c59e7ae8ffee,51:29.0,34:36.9,1,I202122294,MV MARTHA OLDENDORFF,31,00:00.0,00:00.0,90000,90000,0,MTS,5231,AEL-KRISHNAPATNAM-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,2,23000,5231,AEL-KRISHNAPATNAM-EXBOND,00:00.0,ABBOT POINT,,,,S20010105,30000,,,00:00.0,3,0.66,7590,90000,AU,AUSTRALIA,1000004992,113025,1|I202122294|1000004992,07:20:00,13:10:00,00:00:00,12:15:00,20:30:00,00:00:00,07:20:00,12:15:00,00:00:00,00:00:00,00:00:00,00:00:00
ab93c59a-3c43-40b9-81de-c5a543ccb7dc,51:29.0,34:36.9,1,H202425037,MV JAG ADITI,0,,00:00.0,77663,77663,0,MTS,5224,AEL-GANGAVARAM-EXBOND,SHRI BAJRANG POWER AND ISPAT LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,4,15000,5224,AEL-GANGAVARAM-EXBOND,00:00.0,,,,,S20010109,25000,,,00:00.0,3.11,1.43,10698.75,77663,,,1000007008,109063,1|H202425037|1000007008,13:21:00,02:39:00,00:00:00,23:45:00,16:00:00,00:00:00,13:21:00,23:45:00,00:00:00,00:00:00,00:00:00,00:00:00
ae100130-4541-4748-b531-c5a5710a844a,51:29.0,34:36.9,1,I202021193,MV STAR PAOLA,0,00:00.0,00:00.0,107230,107230,0,MTS,5237,AEL-TUNA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,7,25000,,,00:00.0,,,,,S20010105,0,,,00:00.0,0,-6.5,-162500,107230,,,1000004540,113025,1|I202021193|1000004540,01:48:00,06:12:00,00:00:00,20:00:00,08:00:00,00:00:00,01:48:00,20:00:00,00:00:00,00:00:00,00:00:00,00:00:00
f6a305db-2b87-4f99-b14d-c5b34a333b53,51:29.0,34:36.9,1,H202122039,MV GOLDEN FORTUNE,0,,00:00.0,71132,71132,0,MTS,5231,AEL-KRISHNAPATNAM-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,8,0,5231,AEL-KRISHNAPATNAM-EXBOND,00:00.0,,,,,S20010109,0,,,,0,-738131.25,0,71132,,,1000005309,113025,1|H202122039|1000005309,17:00:00,12:45:00,00:00:00,18:30:00,05:45:00,00:00:00,17:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
3579768e-0643-4ddb-b67f-c5ba2cf104a9,51:29.0,34:36.9,2,I202324410,MV ALEXANDRA P,6,00:00.0,00:00.0,57500,57500,0,MTS,5201,AEL-MUNDRA-EXBOND,GSECL-SIKKA,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,3,17500,5201,AEL-MUNDRA-EXBOND,00:00.0,"MUARA PANTAI ANCHORAGE, BERAU REGENCY",,,,S20010105,40000,,,00:00.0,2.06,0.67,5884.38,82500,ID,INDONESIA,1000006581,200046,2|I202324410|1000006581,08:00:00,06:00:00,00:00:00,04:45:00,14:00:00,00:00:00,08:00:00,04:45:00,00:00:00,00:00:00,00:00:00,00:00:00
0abb8b15-63f9-4bf5-93ab-c5d8d6058e66,51:29.0,34:36.9,1,I202223046,MV PHILADELPHIA,31,00:00.0,00:00.0,73114,73114,0,MTS,5201,AEL-MUNDRA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,13,25000,5201,AEL-MUNDRA-EXBOND,00:00.0,ABBOT POINT,,,,S20010105,0,1,Settled,00:00.0,0,-2.35,-58750,130114,AU,AUSTRALIA,1000005371,113025,1|I202223046|1000005371,17:24:00,22:56:00,00:00:00,08:00:00,16:20:00,00:00:00,17:24:00,08:00:00,00:00:00,00:00:00,00:00:00,00:00:00
b12027ba-45c6-4a49-b3fe-c5e958655e17,51:29.0,34:36.9,1,I202324095,MV GIORGAKIS,6,00:00.0,00:00.0,42450,42450,0,MTS,5201,AEL-MUNDRA-EXBOND,TANDA THERMAL POWER STATION,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,2,13250,5201,AEL-MUNDRA-EXBOND,00:00.0,"MUARA PANTAI ANCHORAGE, BERAU REGENCY",,,,S20010105,45000,1,Settled,00:00.0,1.72,-0.11,-1442.93,77450,ID,INDONESIA,1000006172,202134,1|I202324095|1000006172,11:55:00,23:35:00,00:00:00,15:38:00,11:30:00,00:00:00,11:55:00,15:38:00,00:00:00,00:00:00,00:00:00,00:00:00
34adf143-bd34-4d44-8a05-c5f430f8c690,35:18.0,35:44.1,1,I202425332,MV ANAIS,36,00:00.0,00:00.0,72017,72017,0,MTS,5234,AEL-HAZIRA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,6,10500,5234,AEL-HAZIRA-EXBOND,00:00.0,KALIORANG ANCH,,,,S20010105,25000,,,00:00.0,2.88,-0.62,-6502.65,72017,ID,INDONESIA,1000007205,113025,1|I202425332|1000007205,10:42:00,15:06:00,00:00:00,08:30:00,01:48:00,00:00:00,10:42:00,08:30:00,00:00:00,00:00:00,00:00:00,05:06:00
bbc2be60-71f5-4e6f-9c03-c5fbe0473388,51:29.0,34:36.9,1,I201617342,MV MSC  MAGALI,0,00:00.0,00:00.0,101300,101300,0,MTS,5237,AEL-TUNA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,3,15000,5237,AEL-TUNA-EXBOND,00:00.0,,,,,S20010105,20000,,,,5.07,-736318.44,-11044776525,101300,,,1000003050,113025,1|I201617342|1000003050,06:42:00,05:18:00,00:00:00,11:30:00,12:00:00,00:00:00,06:42:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
5b4226d6-3002-4d25-88bb-c6520301cd35,51:29.0,34:36.9,1,S202122007,MV ANGLO RED,0,00:00.0,00:00.0,76000,76000,0,MTS,5227,AEL-THOOTHUKUDI-EXBOND,NLC TAMILNADU POWER LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,4,20000,5227,AEL-THOOTHUKUDI-EXBOND,00:00.0,,,,,S20010113,15000,,,00:00.0,5.07,1.79,17867,76000,,,1000005146,115772,1|S202122007|1000005146,19:06:00,10:54:00,00:00:00,23:15:00,06:00:00,00:00:00,19:06:00,23:15:00,00:00:00,00:00:00,00:00:00,00:00:00
33f54441-eb61-4eef-8733-c652266a47f7,51:29.0,34:36.9,1,I202122122,MV AKIJ NOOR,0,00:00.0,00:00.0,51800,51800,0,MTS,5234,AEL-HAZIRA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,12,24000,5234,AEL-HAZIRA-EXBOND,00:00.0,,,,,S20010105,0,,,00:00.0,0,-1.6,-38400,51800,,,1000004825,113025,1|I202122122|1000004825,08:30:00,17:30:00,00:00:00,11:42:00,02:00:00,00:00:00,08:30:00,11:42:00,00:00:00,00:00:00,00:00:00,00:00:00
009c8c06-9fb8-442d-9b20-c67105be6187,51:29.0,34:36.9,1,I202223393,MV AP DRZIC,4,00:00.0,00:00.0,53150,53150,0,MTS,5234,AEL-HAZIRA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,4,9436,5234,AEL-HAZIRA-EXBOND,00:00.0,SAMARINDA ANCHORAGE,,,,S20010105,25000,1,Settled,00:00.0,2.13,0.05,217.03,53150,ID,INDONESIA,1000005825,113025,1|I202223393|1000005825,04:10:00,05:20:00,00:00:00,07:36:00,09:30:00,00:00:00,04:10:00,07:36:00,00:00:00,00:00:00,00:00:00,00:00:00
1803afd3-7f1c-477c-b6f1-c685d52ba093,51:29.0,34:36.9,1,I202122184,MV AQUAENNA,0,00:00.0,00:00.0,117218.8,117218.8,0,MTS,5237,AEL-TUNA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,4,65000,5237,AEL-TUNA-EXBOND,00:00.0,,,,,S20010105,30000,,,00:00.0,4.04,-0.09,-5811,121218.8,,,1000004905,113025,1|I202122184|1000004905,13:17:00,08:13:00,00:00:00,18:30:00,21:30:00,00:00:00,13:17:00,18:30:00,00:00:00,00:00:00,00:00:00,00:00:00
9aa1efd0-1af4-4748-86ee-c6a6bfc2c4dc,51:29.0,34:36.9,1,S202122012,MV GEORGIA M,0,00:00.0,00:00.0,58300,58300,0,MTS,5227,AEL-THOOTHUKUDI-EXBOND,NLC TAMILNADU POWER LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,3,15000,5227,AEL-THOOTHUKUDI-EXBOND,00:00.0,,,,,S20010113,15000,,,00:00.0,3.89,1.83,13700.25,58300,,,1000005153,115772,1|S202122012|1000005153,20:09:00,04:18:00,00:00:00,01:00:00,02:30:00,00:00:00,22:12:00,01:00:00,00:00:00,00:00:00,00:00:00,00:00:00
3958e10b-f8c2-46a7-b1f5-c6ac101d66a1,51:29.0,34:36.9,5,I202223039,MV STAR CALYPSO,23,00:00.0,00:00.0,126,126,0,MTS,5212,AEL-PARADIP-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,6,29500,5212,AEL-PARADIP-EXBOND,00:00.0,"TARAKAN A,INDONESIA",,,,S20010105,0,1,Settled,00:00.0,0,-2.69,-79355,78520,ID,INDONESIA,1000005170,113025,5|I202223039|1000005170,06:24:00,14:21:00,00:00:00,04:05:00,20:45:00,00:00:00,06:24:00,04:05:00,00:00:00,00:00:00,00:00:00,00:00:00
9b367ad0-3204-4a8d-83c2-c6be38c725f3,51:29.0,34:36.9,1,I201819487,MV MONT BLANC HAWK,18,00:00.0,00:00.0,8314,8314,0,MTS,5221,AEL-ENNORE-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,1,12500,5221,AEL-ENNORE-EXBOND,00:00.0,"EAST KALIMANTAN, INDONESIA",,,,S20010105,0,,,00:00.0,0,-0.96,-12000,8314,ID,INDONESIA,1000003914,113025,1|I201819487|1000003914,01:30:00,16:50:00,00:00:00,19:20:00,18:20:00,00:00:00,01:30:00,19:20:00,00:00:00,00:00:00,00:00:00,00:00:00
a0139233-b905-441d-be6b-c6c219c0ec8a,51:29.0,34:36.9,3,I202223100,MV BATTERSEA,4,00:00.0,00:00.0,20000,20000,0,MTS,5230,AEL-DHAMRA-EXBOND,NTPC LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,6,30000,5230,AEL-DHAMRA-EXBOND,00:00.0,SAMARINDA ANCHORAGE,,,,S20010105,35000,2,Unsettled,00:00.0,4.43,0.22,3247.5,154929,ID,INDONESIA,1000005264,114011,3|I202223100|1000005264,07:18:00,13:12:00,00:00:00,15:30:00,20:30:00,00:00:00,07:18:00,15:30:00,00:00:00,00:00:00,00:00:00,00:00:00
188509ab-7de8-475e-b06d-c6d5d85107c6,51:29.0,34:36.9,2,I202223475,MV MARAN GRACE,12,00:00.0,00:00.0,42500,42500,0,MTS,5230,AEL-DHAMRA-EXBOND,FARAKKA SUPER THERMAL POWER STATION,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,4,8500,5230,AEL-DHAMRA-EXBOND,00:00.0,TANJUNG BARA COAL TERMINAL,,,,S20010105,37000,2,Unsettled,00:00.0,4.4,0.32,1347.25,162690,ID,INDONESIA,1000005978,200035,2|I202223475|1000005978,13:30:00,08:30:00,00:00:00,20:00:00,22:00:00,00:00:00,13:30:00,20:00:00,00:00:00,00:00:00,00:00:00,00:00:00
